2024-04-16_02:52:22.669249, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:03.778075, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:03.943450, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:04.098104, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:04.268729, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:04.431285, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:04.608633, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is sad.
2024-04-16_02:53:04.890792, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.064279, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.230328, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.401042, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.563436, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.736162, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:05.901309, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:06.062946, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:06.231589, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:53:06.378729, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is sad.
2024-04-16_02:53:06.543580, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:06.705290, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is sad.
2024-04-16_02:53:06.869871, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:07.036940, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:07.207374, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:07.376542, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is sad.
2024-04-16_02:53:07.535745, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is confused.
2024-04-16_02:53:07.703093, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:07.871366, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:08.036046, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:53:08.211729, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is sad.
