2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:24.749116, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:24.917303, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:25.089258, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:25.252825, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:25.427577, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:25.585580, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:25.752682, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.037928, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.208352, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.373409, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.543217, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.715246, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:26.882398, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.051729, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.214774, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.380195, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.544343, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.712144, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:27.875034, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:01:28.049751, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:28.211465, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:28.377487, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:28.542641, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:28.708747, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:28.882297, The student is not leaning forward, making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:01:29.052875, The student is not leaning forward, making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
