2024-04-16_02:23:49.374420, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:53.670748, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:53.776338, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:53.891544, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.062223, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.220743, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.398746, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.581491, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.764952, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:54.948250, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:55.141391, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:55.302204, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:55.466598, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:55.641281, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:55.815422, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:56.002077, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:56.167840, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:56.449813, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:56.680188, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:56.927793, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is fear.
2024-04-16_02:26:57.088266, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:57.281675, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:57.404628, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:57.511510, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:57.760007, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:57.944697, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:58.119144, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:58.297819, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:58.504777, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:58.735644, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:58.947381, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:26:59.175343, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:26:59.386554, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:59.548391, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:59.764139, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:26:59.939240, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:00.082525, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:00.212941, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:00.380067, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:00.537169, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:27:00.669319, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:27:00.866883, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:01.047586, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:01.205906, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:01.377417, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:01.540442, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:01.716761, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:01.877872, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:02.045396, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:02.200379, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:02.360703, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:02.537089, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:02.825076, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:03.001492, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:03.167987, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:03.346181, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:03.506821, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:27:03.666216, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:03.828567, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:03.995206, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:04.162123, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:04.341930, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:04.497522, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:04.682481, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:04.848468, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:05.012596, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:05.179218, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:05.337918, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:05.499565, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:05.673860, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:05.834265, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:27:06.002103, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:06.164966, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:06.354968, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:06.521026, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:06.684829, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:06.844962, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:07.009278, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:07.169725, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:07.327627, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:07.510259, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:07.667685, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:07.840470, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:08.010630, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:27:08.170535, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:08.471637, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:27:08.636557, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:08.801206, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:08.969926, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:09.138701, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:09.298803, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:09.472070, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:27:09.639711, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
2024-04-16_02:27:09.795584, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is confused.
